tmpID,FirsName,LastName,prospectSpend
5043,Ian,Kuhic,291.735145904829
5342,Winfred,Gaylord,308.108486606452
2316,Lily,Hamill,304.414961037734
739,Kenna,Marquardt,308.757131850317
3172,Roxann,Roob,389.629641715336
5032,Rhett,Schmitt,303.303828764047
2554,Monica,Reynolds,313.006881626062
5123,Fallon,Hackett,358.323732796978
4389,Ramiro,Hudson,283.602106118885
3054,Tran,Bartoletti,325.722609614633
967,Billi,Wilkinson,290.951083523541
1794,Romeo,Schowalter,291.302651036641
1238,Lamar,Schmeler,297.595568979017
4050,Taylor,Brakus,253.454550247502
3366,Lou,Carter,314.229194425191
1073,Jennifer,Bogan,310.357187514736
3663,Benito,Durgan,278.980858729587
4190,Jeannette,Monahan,293.919109855422
3485,Chong,Kub,150.170466678884
112,Shanelle,McDermott,458.197703210997
893,Jacquetta,Altenwerth,275.757704369534
1086,Shayne,Walsh,344.351590218325
4582,Raleigh,Walter,313.298002603743
3495,Fausto,Predovic,168.46208004966
1835,Kristofer,Runolfsson,174.047253906953
659,Luke,Leffler,348.152962655123
5787,Tobias,Kiehn,299.861100945142
4768,Tammera,Gutmann,303.805137484155
1038,Elmira,Luettgen,351.969369880509
5983,Foster,Reichel,333.209695564848
2842,Edith,Quigley,244.876046292339
312,Lavona,Lehner,292.761505039906
2852,Ricardo,Cremin,299.737978666564
2278,Eura,Orn,310.910707819012
657,Buster,Schaefer,305.905410844473
1361,Marcela,Schulist,298.042021946788
4174,Jaymie,Anderson,311.126145273255
2255,Britt,Dickens,299.060009945512
3955,Maple,Abernathy,317.761509365838
5541,Torie,Gibson,122.772950466101
240,Rae,Koch,370.869292024018
1792,Britt,Jerde,294.556501714883
4825,Winford,Kihn,283.309023571199
4912,Henriette,Funk,294.013769843099
1683,Delfina,Schaefer,282.170938260575
2893,Hai,Morissette,254.597776058513
2620,Forest,Yundt,294.44283842657
5558,Isaac,Halvorson,289.14678797374
544,Toby,Dare,184.789870701128
3078,Zita,Cassin,325.503599185259
3086,Marcie,Mohr,93.1428290035683
5289,Ken,Thiel,288.927189460497
3770,Lauren,Raynor,294.872888064157
2427,Kasandra,Dach,301.5011687277
5545,Masako,Hettinger,294.78543423905
5030,Emil,Goyette,306.325705643296
4593,Fidel,Mills,261.469951872245
5669,Stacie,Blanda,329.095009450077
2775,Renaldo,Windler,301.562890419905
3942,Nestor,Bashirian,293.087872357366
2635,else,Collins,329.265007522815
3238,Vicenta,Kautzer,285.193915063176
1587,Charmaine,Ward,303.644656718065
4817,Salvador,Medhurst,305.588027123537
2128,Sylvester,Mohr,344.295640158508
2068,Kacy,Mayer,289.935701300291
5702,Alesia,Blick,394.270693868963
3563,Ashely,Williamson,312.489183172265
3245,Shirley,Johnson,390.09347375464
5356,Marcellus,Ernser,350.718502797116
1413,Brian,Hilpert,326.473178887294
1697,Rex,Hane,305.25819404324
387,Ahmed,Kris,365.89739177484
3911,Randal,Pfeffer,291.611831117666
1254,Lee,Streich,293.06613817328
4323,Suzi,Ebert,342.924187497292
2156,Lory,Pfannerstill,307.039938970205
3553,Malik,Bartell,304.683342667461
3538,Stephnie,Luettgen,312.032166381214
3823,Renaldo,Hamill,318.30490743342
2404,Andria,Predovic,220.385047878876
3006,Ike,McGlynn,275.546740414133
1993,Ernestine,Heathcote,324.446267659759
5629,Landon,Berge,263.288000713478
5024,Leeanna,Mueller,275.239253410946
5185,Jadwiga,Barton,265.823568144249
1312,Armand,Marvin,306.599850151789
4700,Jan,Lehner,301.233854309396
3481,Teodoro,Kovacek,279.637296526877
578,Fred,Schaefer,353.954985902321
923,Kyong,Von,339.598792014355
2025,Ryan,Adams,394.810356710475
3087,Albertha,Kilback,305.4962914235
2026,Lorelei,Aufderhar,316.286097619173
4987,Darrell,Leannon,303.204479891427
5660,Abbey,Wolff,214.702697254458
509,Elenore,Trantow,303.138073771253
2346,Kip,Cummings,292.965896316671
5622,Florida,Keebler,292.976335756507
4320,Sudie,Abernathy,250.492689451704
1891,Lexie,Lueilwitz,331.49256789195
5240,Nilda,Marks,295.264446254254
4312,Carol,Ortiz,310.946503548324
477,Rod,Veum,371.58598499641
3785,Jimmie,Pacocha,325.456488990179
2110,Marcelo,Kessler,300.765298132159
5267,Ammie,Nienow,278.500199869858
1731,Laraine,Kuvalis,283.96070003792
1493,Geraldo,Rutherford,242.681397912997
2071,Julianne,Davis,288.03014895429
5794,Nolan,Murphy,299.760677475104
3570,Jerri,Leuschke,289.519244914129
4783,Shirly,Greenholt,218.801319854486
1925,Brenton,Ebert,279.169636877941
1174,Kendall,Cormier,323.711683464584
1492,Clelia,Hickle,284.113689210819
2402,Arletta,Veum,298.411195604416
2902,Sherwood,Hills,313.839239782724
3067,Eryn,Reinger,315.996601339617
4311,Bryon,Littel,277.586474977512
1060,Vinita,Hegmann,297.10436591004
986,Isidro,Ledner,305.293237093128
2149,Arline,Will,234.996936298903
109,John,Paucek,383.497509511698
4751,Belen,Collins,332.361326338439
4780,Rashida,Franecki,267.727940634155
4760,Dale,Gorczany,320.104555380903
5415,Jim,Rath,384.491333119198
1008,Rosemary,Schaefer,298.542245063122
2794,Devin,Terry,302.468142152507
1182,Mittie,Roberts,237.240314562278
1491,Mauricio,Turcotte,314.067565117069
3057,Prince,Gutkowski,324.352327107684
484,Mavis,Jenkins,219.671143716196
2900,Abdul,Braun,171.547569152068
46,Micheline,Beier,304.34759042637
5550,Bernardina,Rosenbaum,372.729653422978
3523,Duane,Rippin,338.23944613866
5912,Ethan,Goldner,358.263680308369
4492,Les,Luettgen,277.758915721886
327,Jose,McCullough,297.334922284151
1152,Michal,Huel,288.52667883921
5,Kent,Cummerata,358.54064322936
4464,Neta,Wunsch,226.327188193777
748,Lashonda,Olson,293.317971923817
317,Toney,D'Amore,301.468745253645
3544,Buck,Price,308.402187376775
3732,Candelaria,McCullough,294.974129586761
1390,Jerrod,Tremblay,286.901754210878
3458,Jenny,Farrell,408.005394478091
4640,Claudio,Green,242.713950153798
3387,Piedad,Robel,232.410729333934
5461,Joannie,Boyer,327.927460691394
3741,Jae,D'Amore,339.627390525363
5602,Colin,Schamberger,325.826109220363
4676,Estefana,Nolan,313.770628617434
5874,Lajuana,Ruecker,318.621534083364
1193,Dorthey,Funk,294.518488360166
1097,Melodie,Veum,325.895138853545
1832,Codi,Kutch,309.117151303409
5141,Marquis,Zemlak,307.92955876301
4240,Giuseppe,Hodkiewicz,426.581587212691
3890,Fiona,Bednar,303.917210232335
4141,Pinkie,Sipes,280.603477433662
949,Tenesha,Hartmann,353.886625472075
411,Philomena,Corwin,404.67174288444
3598,Joana,O'Reilly,295.49560152606
3576,James,Casper,348.553456480248
2324,Carroll,Schneider,270.755078196839
3624,Dane,O'Connell,262.407852415116
5207,Son,Becker,313.369568610272
1842,May,Bednar,237.126055937506
2854,Paulene,Torp,296.57424851218
1442,Shauna,Turcotte,447.438208781884
3865,Scottie,Bahringer,134.218072279325
4208,Eileen,Weissnat,288.674518056843
4915,Archie,Rice,288.195492410966
3480,Jayme,McClure,326.518043175157
345,Quiana,Marvin,299.382853278717
1576,Ashley,Parisian,288.429280968244
5309,Ursula,Torp,342.337712780521
4766,Trista,Daugherty,246.058298254618
83,Tyler,Harris,343.646972825233
4085,Roland,Runolfsdottir,289.681165170661
3308,Maribeth,Wilkinson,141.762038558978
5790,Alvin,Blanda,335.698734492182
1187,Cleveland,Spencer,297.697414572589
2232,Estrella,Cruickshank,324.599941600738
5762,Oliver,Cummerata,316.449204250313
1559,Kellie,Swift,350.958652694965
3204,Derick,Murphy,265.611884883496
3687,Allyn,Prohaska,301.278534842043
2004,Francisco,Wolf,393.96936209238
5965,Gabriela,Cummerata,305.862645417884
3839,Leona,Witting,231.862078149007
3623,Alfredo,Haley,264.175883697725
5737,Lilliam,Fahey,365.65197649557
2968,Odessa,Renner,299.170203447093
2009,Penni,Deckow,289.365668650385
5707,Kanisha,Hirthe,283.980776341408
3329,Whitney,Kuphal,454.882697165595
634,Olivia,Turcotte,304.957837570499
5979,Hank,Wilkinson,263.105153757812
2370,Jenine,Wehner,332.031398409601
3620,Emmanuel,Smitham,300.46870054121
4470,Tempie,Bogan,241.954807115717
153,Charline,Windler,287.864029464536
4525,Faustino,Schinner,352.670996975755
4722,Bo,Rath,338.772875292629
3225,Mckinley,Gulgowski,347.980044101481
1294,Claris,Stanton,283.314901797305
3735,Halina,O'Reilly,297.951894107787
4861,Elizebeth,Borer,306.54539138614
2538,Tova,Pagac,345.072725262275
4117,Patrick,Bernhard,294.50765173346
1481,Jules,Witting,295.303393764906
5132,Huong,Will,297.200101013485
3028,Alfredo,Keebler,305.209619284959
4176,Susy,Dibbert,269.484511080479
3847,Kristal,Bergnaum,314.368142401734
383,Pablo,Lesch,300.490390583671
3674,Merlin,Carter,305.392223809145
5222,Danika,Dickens,402.387933856884
2465,Ayesha,Erdman,238.925262397927
3220,Trevor,Marquardt,301.855694593665
259,Jamie,Blick,306.44996252624
783,Agueda,Renner,294.810548703606
2425,Spencer,Oberbrunner,360.547822401743
724,Francisco,Daniel,302.714048185563
490,Arden,Wiza,288.097135137722
2971,Shizue,Gottlieb,260.970018268388
4774,Mason,Yundt,260.410949723332
3755,Burton,Altenwerth,287.556093999393
4931,Jacalyn,Gerhold,298.190042842197
2922,Elwood,Stanton,251.029149119238
1515,Maynard,Nader,305.793160992787
2987,Bill,Bashirian,327.465085190946
5921,Napoleon,Christiansen,270.104941595161
3931,Brendan,Armstrong,347.416411959163
2640,Holly,King,297.194891345522
3081,Halley,Weimann,283.699887982634
4739,Candida,Rodriguez,293.47983831361
5837,Phillip,Denesik,298.152324006961
4621,Rolanda,Heidenreich,285.7743277581
654,Napoleon,Ward,324.722047707713
1089,Dana,Nicolas,321.804565766745
3199,Zackary,Christiansen,341.928931483457
632,Lavern,Ward,349.405049635809
1514,Jarred,Johnson,498.310331488052
1335,Shaquita,DuBuque,307.46112409946
2230,Julian,Jaskolski,325.230456102837
5804,Tad,Osinski,401.478883967166
4692,Sherry,Schuppe,285.70870467365
1886,Yu,Nolan,204.633412074659
334,Rickey,Hegmann,307.67229331718
782,Wilbur,Considine,265.383409740736
5398,Lisabeth,Hirthe,321.002692031035
1753,Chauncey,Lesch,301.615941763365
597,Ja,Bernier,298.95688540512
100,Louie,Boehm,294.818777450496
556,Efrain,Leffler,301.980627961967
3630,Sheron,Mitchell,361.726493132745
2949,Nisha,Morissette,339.051132659708
1074,Doug,Greenfelder,393.954347513075
1280,Audie,Windler,228.89990614966
4921,Randall,Carroll,322.896182365402
4566,Reynaldo,Waelchi,287.043067309321
1425,Anderson,Beahan,217.893540143035
900,Nicky,Gerhold,202.680911695519
528,Austin,Wisoky,276.022052057526
3888,Ying,Harber,302.436795542417
1325,Israel,Wunsch,329.702212294167
2084,Quincy,Bernhard,269.142578103513
3892,Arron,Schiller,303.333119587294
2121,Felix,Kling,217.626278989436
1772,Renata,Fisher,391.70230367683
1302,Porsha,Schultz,302.213032379847
5446,Genaro,Hickle,298.503685795461
3132,Karima,Schmidt,302.317084414011
2248,Kennith,McDermott,310.191591356359
931,Tyree,Hermann,293.471035069764
2127,Alease,Crooks,285.592437834421
54,Soila,Funk,319.429294848814
80,Drew,Ruecker,184.985277602852
2596,Emil,Greenfelder,282.30616350293
1662,Mel,Rippin,389.379311819632
523,Tatiana,Bashirian,239.665355807293
2133,Yessenia,Cronin,345.54468913326
1072,Jeremy,Runolfsson,462.09548868153
1556,Ronald,Abernathy,382.104601866847
279,Norberto,Hammes,293.779591741611
4197,Hershel,Harvey,304.658836771848
3456,Michael,Fadel,296.463804578642
2684,Orlando,Schaden,339.673920132421
1168,Elease,Cole,252.949894096437
4481,Ivory,Sipes,311.485409706512
5759,Sadie,Gottlieb,344.200364788727
3810,Edmond,Breitenberg,456.456787214268
5445,Vito,Bayer,306.456282432508
110,Joni,Donnelly,300.676471806047
2774,Yong,Johns,305.07317116058
5360,Sanford,Denesik,163.881976330073
4010,Joanie,Mann,296.2576556095
3772,Darrick,Auer,481.333725329705
4642,Misha,McLaughlin,428.759830084559
921,Twyla,Halvorson,287.94197163109
1991,Myron,Pollich,303.19697556563
4612,Latia,Mueller,268.226609011366
5088,Alvaro,Kirlin,359.127074656424
3995,Fausto,Nader,304.052154472012
2736,Marc,Pagac,146.353833970182
4066,Myriam,Moore,256.261423882921
2065,Candie,Wolff,305.136132718046
5530,Johnie,Kuphal,158.884793130414
850,Emerson,Aimonetti,451.311639112003
5891,Alia,Hills,294.242075119433
4429,Leena,O'Hara,369.384232419179
453,Jerrod,Hodkiewicz,352.274007629696
2972,Emmanuel,Greenfelder,234.444148342267
1841,Velva,Hettinger,302.904965967466
416,Jamie,Jones,307.860607768435
1721,Magali,Fritsch,343.932708293874
4971,Clemente,Hyatt,328.898611437044
1830,Chong,Weber,243.341996928162
4194,Micheal,Brakus,360.728808572882
4089,Nakesha,Kertzmann,223.499459665011
4749,Exie,Graham,308.436441003421
1410,Hans,Frami,345.833567929335
677,Scottie,Rodriguez,308.087304654436
537,Virgilio,O'Connell,367.74320994767
5063,Suzy,Heaney,273.709544099495
2651,Adolph,Moore,351.237420622041
4420,Cesar,Jacobi,311.219026080536
5927,Hilario,Padberg,301.957340883816
2194,Hester,Terry,358.772798024574
5579,Joey,Batz,302.301193494417
1286,Willie,Harvey,300.167049401845
4889,Alfred,Reilly,305.626492470263
4079,Antony,Russel,302.606517711756
468,Clifford,Deckow,285.184680387192
1619,Pearly,McKenzie,293.651422193003
2559,Bernardine,Walsh,382.520924257042
3379,Salley,Torp,295.799639004878
2282,Allison,Nienow,302.141966330694
5923,Marietta,Shields,302.49262946609
1762,Geoffrey,Becker,310.85876019464
1171,Pete,Runolfsson,237.451886276686
3574,Leonel,Hane,50.0460404234645
2162,Collin,Heidenreich,332.30304873585
4871,Luciano,Kling,264.890671514095
2889,Tula,Bergnaum,260.00630080207
3293,Clorinda,Baumbach,261.758040700806
3310,Dion,Brekke,368.804059299134
5096,Bill,Frami,240.914123940659
3954,Rickie,Collier,379.428236393766
1484,Barrett,Kilback,301.852215972061
4919,Ahmed,Kozey,298.261852517673
4168,Danial,Hintz,355.038912804447
610,Carla,Torphy,315.981352962223
4104,Suzann,Jaskolski,298.630527516231
2727,Miles,Funk,302.904995113828
2741,Joseph,Schamberger,194.79950160234
4424,Delinda,Kshlerin,298.281779293723
507,Laure,Medhurst,373.708990378191
4717,William,Kuhlman,305.839362087915
4922,Terresa,Eichmann,348.258400079739
60,Tamela,Smitham,270.753586404451
5437,Erin,Batz,238.666899114381
1138,Jefferey,Bogisich,309.502336529973
4332,Dorathy,Schamberger,281.814800832946
3259,Epifania,Ritchie,323.113640368681
2027,Clarice,Ferry,366.396810950919
791,Brice,Dickinson,301.610600255286
65,Georgene,Funk,297.38819334192
851,Abdul,Larkin,281.093194531647
4212,Aldo,Schumm,394.93368277356
1271,Christian,Howell,368.279563483078
3243,Otto,Kshlerin,285.8124196791
3302,Young,Dickinson,430.152317201265
5281,Wendell,Hyatt,283.903974143675
5111,Guadalupe,Legros,234.251414586227
2934,Anton,Hagenes,290.924420055451
2406,Dominic,Schowalter,296.606093306656
3889,Miquel,Herzog,298.103611457255
5426,Lory,Bednar,314.487328707854
1513,Coleen,Murphy,268.656330359244
518,Lane,Little,364.043085921426
2606,Fermin,Kozey,326.148602169535
5914,Eusebio,Wolf,287.813737319689
4347,Henry,Kilback,306.450349627444
768,Luis,Schmitt,255.010876661496
3321,Herb,Baumbach,303.328929038855
3462,Ashely,Rau,240.477732226291
5133,Austin,Hamill,247.091645411373
5934,Warner,Littel,305.974824234496
1645,Jamison,Harber,305.080756484849
713,Everett,Lehner,314.136923647512
5332,Darin,Watsica,314.871216041986
4868,Delbert,Frami,272.710566020904
1688,Dante,Morissette,342.024638906815
4193,Maurine,Adams,263.246737214792
1737,Clemente,Lang,351.792146191089
2799,Jolyn,Frami,103.66851932737
3676,Esteban,Huels,295.752115621036
4649,Jamika,Bartoletti,289.546764151075
1758,Renay,Schultz,257.910878641221
3467,Justina,Sawayn,293.711850153618
1796,Dominick,Douglas,332.233255974403
2569,Cara,Daugherty,307.022979465722
1942,Gerry,Rogahn,283.393477276777
545,Fe,Zemlak,326.729018834147
2578,Alfred,Lynch,274.545718393409
1176,Enoch,Skiles,316.86415358565
5644,Babette,Marvin,399.273709843935
5511,Aron,Hills,325.427619083989
5753,Art,Schumm,285.847445718089
1637,Eleonore,Streich,296.921580131396
2960,Krystyna,Little,302.730510421065
149,Dannie,Roob,271.587500040164
2184,Aldo,Kunde,296.28808981869
4991,Dakota,Yost,411.694289685019
2514,Patrica,Rempel,304.652017958599
5556,Shaunta,West,296.915416769826
2089,Letitia,Hartmann,216.271953000909
3236,Oretha,Wolf,305.938491623171
2238,Tori,Balistreri,308.211888624037
3825,Madelyn,Mayer,286.850648104417
2831,Tad,Ullrich,129.224103255883
2787,Lucio,Mann,255.991418736815
4274,Barry,Hintz,327.456233916423
1213,Jesse,Macejkovic,426.908827230564
3298,Kassandra,Cole,306.691181941865
3425,Bennett,Dietrich,400.087373308252
2417,Grant,Cremin,100.237820177472
551,Cherry,Monahan,321.523014746239
2833,Ima,Wisoky,291.242674896668
801,Numbers,Kerluke,312.980377272376
3753,Elinore,Walter,301.485322365592
320,Hazel,Smitham,280.077008955374
5031,Lynne,Johnson,297.66481566039
1987,Ben,Langworth,85.8276899042757
2475,Harland,Franecki,262.205687320911
1503,Hilde,Murphy,289.893525401785
4243,Marcos,Marks,350.897753965686
1695,Kerry,Flatley,303.557695625174
5764,Edwin,Lockman,300.097714772329
4192,Paulina,Jacobi,280.499388076817
684,Trevor,Thompson,319.87968027089
2460,Zachary,Kuhn,285.948259268394
5809,Lourdes,Hayes,260.385519999284
5944,Donovan,Schaefer,306.002548939489
4594,Ronald,Flatley,299.683973922967
1256,Clint,Bartell,167.032567497858
3127,Susannah,Haley,348.879848366039
1116,Jeromy,Brakus,303.853639805247
2331,Augustine,Collins,112.870082197858
3039,Gilberto,Hoeger,214.209839363043
5875,Rigoberto,Hudson,304.683652668827
4271,Carey,Cassin,289.165149253993
5419,Noel,Orn,249.36489030791
3534,Franklyn,Ritchie,337.390201787345
4344,Derrick,Hintz,307.054833328037
2743,Long,Wyman,292.396564792222
1208,Tyrell,Breitenberg,279.860862226272
4031,Alexia,Sawayn,334.146815427963
3829,Rob,Thompson,259.772675653139
3800,Kristel,Romaguera,286.459991253758
2334,Zackary,Grimes,297.546894923191
3901,Anneliese,Hahn,399.086780649795
588,Sandy,Doyle,337.767002999127
4707,Leif,Parisian,285.368585378439
4387,Cristie,Jerde,305.41796979987
4837,Charmaine,Collins,306.476781715078
2699,Charlena,Konopelski,311.031436672237
5547,Roderick,Block,293.261556371224
1681,Lyndia,Olson,359.352357956731
5620,Valentine,Trantow,309.568917558383
3616,Alison,Treutel,284.143248328358
3589,Horacio,Ankunding,351.906322344868
176,Latosha,Willms,304.299750503243
2074,Bennie,Gutkowski,306.07368401172
2077,Elliot,Reinger,307.316452461087
935,Tony,Schinner,146.245407500344
290,Elois,Howell,335.374111417297
4325,Clinton,Goodwin,338.186148408539
2780,Marta,Carroll,331.202316275712
2114,Lester,Tromp,283.091302491473
2624,Wilson,Bode,390.851842703542
4251,Christine,Emard,277.687397753347
2174,Stacia,Kiehn,274.123478716498
1030,Robby,Cremin,237.036399166304
1678,Shanon,Glover,309.130582065354
1130,Alphonso,Upton,179.01635008803
2540,Linnie,Bogisich,326.210853937133
3932,Samuel,Huel,311.000651235027
4004,Leida,Brown,336.678789291536
4223,Darrel,Kiehn,264.17849082256
586,Wesley,Sanford,304.83376518432
3521,Jovan,Frami,379.861933143953
619,Lloyd,White,322.989083072185
2178,Maria,Will,314.512785923867
2828,Solomon,Harvey,308.079019465646
4472,Bud,Baumbach,304.64707803463
5476,Earnest,Herzog,298.412878308065
1019,Emory,Volkman,298.911381325999
2904,Gudrun,Douglas,402.999496853949
5913,Adrian,Kerluke,287.244581949447
4631,Reggie,Legros,310.371956816072
2790,Britt,Adams,260.630198718846
5290,Eloy,Bergnaum,364.753471057356
5535,Angelo,Schmidt,280.382148314598
920,Zachariah,Wyman,341.023920750972
2588,Daren,Kirlin,283.816135154884
3793,Normand,Cassin,246.818725942257
3248,Tommie,Reilly,212.50191331146
2901,Nakisha,Pollich,297.638805975192
1341,Brigitte,Beier,301.81233162395
2195,Ezequiel,Jacobi,292.500676498192
5234,Mavis,Huels,361.781914724732
5750,Starr,Gibson,310.521278167607
1157,Vance,Keeling,273.526311190807
2581,Malcolm,O'Reilly,337.207858789362
3300,Rochelle,Bogisich,288.591909077924
4094,Vicky,Kessler,262.072623540861
2228,Annabelle,Gulgowski,275.039476506064
1031,Maire,Abernathy,360.279112069042
912,Jamie,Boehm,276.256965058804
3945,Anibal,Bahringer,232.286540110991
1512,Telma,Wisoky,335.626057167985
182,Buster,Douglas,328.690502555493
2266,Jess,Luettgen,311.689032772696
2056,Darrell,Mueller,116.882812584954
3940,Mel,West,322.149968161285
1232,Anitra,Marks,318.970906410137
5561,Fredric,Bradtke,316.1926286747
601,Allan,Dietrich,353.036834771496
4867,Leonard,Swaniawski,245.951728575791
5818,Thanh,Grant,297.570305689074
692,Luigi,Shanahan,305.020366606322
4343,Dania,Kuhlman,282.571012993712
167,Armand,Hessel,317.125235731028
355,Lee,Beatty,331.193324375164
4220,Freeman,Boyle,282.132422049946
3549,Wendell,Weimann,310.228227532327
3596,Angel,Fay,264.047057943625
5731,Asa,Jacobs,306.463726291713
1996,Cleveland,Reichel,409.42106372036
134,Lazaro,Sipes,328.961061758652
1717,Timmy,Murray,332.763017172283
2993,Mark,Jenkins,274.013597257217
5200,Phillip,Mann,307.047774108448
2670,Timothy,Dicki,296.459801201473
3093,Hollis,Barrows,304.475616320471
5766,Anthony,Schuppe,306.137702152917
5099,Allegra,Cartwright,403.522259046183
1327,Nathanial,Emard,184.275909515896
4100,Preston,Mann,266.944363967903
687,Rosenda,Koss,285.102232268718
5897,Georgetta,Ryan,306.334529591475
4140,Garland,Medhurst,299.410310971992
1120,Vanessa,Ernser,340.330770443455
393,Angel,Kozey,296.109850998644
3361,Lavera,Greenfelder,278.05478806969
4896,Autumn,Kiehn,309.335123579497
1231,Mitchell,Keebler,116.532625192616
3808,Glennie,Runolfsson,297.835194058159
5641,Albertha,Wunsch,385.613725236141
3537,Rubin,Hermiston,450.289530123643
1112,Tory,Cremin,289.154526559178
698,Angelena,Moore,303.698147648087
3774,Franklin,Kreiger,351.929785570016
3153,Velva,Dach,335.050194528686
4016,Clement,Nitzsche,304.325715480256
4023,Cary,Kilback,308.480183729949
2907,Tyesha,Stroman,278.578736940231
2321,Wes,Krajcik,293.449559748658
2265,Earl,Kertzmann,302.253476493178
3398,Arlie,Armstrong,298.971830513573
887,Eldridge,Hickle,293.396041968597
4205,Bud,Hyatt,305.282589562633
59,Vince,Champlin,307.620157904373
1067,Ben,Lockman,330.367561857856
4366,Mimi,McGlynn,265.51550405604
1473,Magdalena,Treutel,325.347241401227
2558,Merrill,Hessel,414.173725772896
1820,Theo,Erdman,306.680049660702
1099,Tanner,Labadie,319.184432466974
2548,Reva,Franecki,353.9186167645
5213,Samuel,Gottlieb,323.181668448858
3044,Xavier,Macejkovic,254.602328377608
683,Coral,Pagac,309.717290563687
4465,Mao,Dooley,267.645661117902
5829,Levi,Streich,119.023933225315
4678,Trinidad,Olson,270.717211887777
4177,Len,Dare,298.432109569487
1147,Lamar,Schmeler,276.100036635383
2556,Landon,Mraz,292.292659174671
3437,Jake,Kautzer,301.471095272659
2423,Huong,Bosco,306.493128560787
233,Mafalda,Huels,285.524592517434
3660,Rufina,Feil,297.452472193808
263,Alison,Schimmel,365.3592689375
3108,Granville,VonRueden,299.077581326258
1288,Otilia,Gerlach,306.435039299356
3111,Kerry,Braun,295.952758399156
1098,Phebe,Kozey,286.981201507289
4,Agnus,Goyette,357.252315965535
2288,Tyree,Waters,382.820072716803
2926,Bryce,Sporer,304.15924726704
1470,Kelley,Lindgren,341.89151753184
502,Lawana,Daniel,219.410150339828
563,Breann,Mante,298.978904396941
2116,Kenton,Parker,326.046989109257
5110,Noah,Wolf,325.507587906706
2349,Louise,Cartwright,281.88521823169
2263,Judson,Cruickshank,307.153151732818
1319,Alycia,Becker,314.198074941444
1057,Keneth,Dickinson,303.28772250681
448,Ike,Dicki,312.480977380652
5769,Ardelia,Moore,353.438273200191
5318,Danyel,Stanton,289.049432382985
77,Gregorio,Maggio,270.99544717325
2932,Doug,Langworth,398.395858468623
1854,Evia,Hartmann,321.613377451121
3558,Alton,Waelchi,281.028916648012
894,Easter,Hoppe,275.530435473638
2846,Kristie,Jast,296.161046546422
5387,Buffy,Haag,259.999298003004
2669,Dusti,Tromp,331.551002667187
1843,Aubrey,Stehr,306.200523635516
666,Emmett,Hilll,177.270000742048
561,Toccara,Kreiger,314.877581033716
471,Fausto,Wehner,353.976469629708
5922,Lou,Friesen,285.756390762393
241,Epifania,Ritchie,371.230369370545
5187,Dixie,Daniel,312.466010775693
3725,Elva,Metz,245.320082199256
5783,Andrew,Cruickshank,338.256002449895
74,Cathleen,Greenfelder,275.196100624153
2038,Luke,Robel,302.673858457892
757,Jerica,Gleichner,259.527658001761
417,Chase,Dach,275.578530384736
1249,Rocco,Jacobi,296.665134141096
4841,Evan,Rutherford,303.77179174067
2602,Jamika,Hammes,50.1105222571965
5485,Max,Jast,315.530177503508
3240,Rolando,Bechtelar,348.659577348616
5542,Coral,Rath,272.716320125701
1903,Geneva,Powlowski,377.087570358138
2976,Stewart,Bruen,304.553505394509
2500,Melvin,Feil,292.913515335476
1940,Michale,Ward,291.903025161749
3714,Mariano,Miller,301.195408454006
5684,Paola,Zulauf,215.067740406098
4538,Brandy,Kerluke,302.599679454327
1956,Johnnie,Kshlerin,320.662161981117
2648,Taylor,Medhurst,248.757297903854
589,Shawn,Lemke,292.805722534754
3025,Neida,Ruecker,315.226775127806
4821,Morris,Kuhic,434.981590593009
5261,Lazaro,Keebler,281.775278515495
746,Elisha,Rohan,289.644877015263
3751,Aletha,Ruecker,345.55481018829
2414,Elisha,Stokes,251.841849232081
3188,Houston,Lind,369.917592945794
4731,Henry,Runolfsdottir,332.630336316968
480,Fidelia,Brakus,334.337964413115
3746,Vernon,Champlin,325.018403159265
3731,Ngan,Kertzmann,381.188482751667
1427,Germaine,Marquardt,286.205726257175
1000,Nicole,Bradtke,267.200359177637
4483,Autumn,Keebler,299.112312295226
5266,Roxann,Jerde,401.488202148518
1859,Tomas,Littel,290.048742321466
2403,Coleman,Bosco,248.339397048662
467,Tory,Windler,276.188974676485
4003,Paulita,Hyatt,302.316781291878
4237,Lindsey,Mann,400.830759068423
738,Myron,Weber,342.189077477642
3943,Isidra,Bins,300.571297354698
5245,Normand,Wuckert,310.535791745482
1803,Mickey,Lockman,326.672353367352
4145,Donn,Williamson,280.054138410841
2840,Elayne,Howell,340.733318167321
1173,Frankie,O'Hara,352.499136624258
5101,Natalie,Kulas,333.604823106012
4235,Isis,Russel,281.875886232355
4388,Bethany,Kub,337.529374149117
4576,Madalyn,Dach,301.449172361655
749,Betsey,Raynor,500.452574875453
4462,Frederic,Hamill,368.555634140079
213,Kenny,Littel,343.990496553202
364,Errol,Waters,422.973792287724
5168,Reid,Conroy,306.151641020826
709,Tressie,Larson,280.401083850827
4222,Timmy,Runolfsson,341.185371148401
1752,Qiana,Sporer,306.279975787387
1649,Allyn,Keebler,333.33368486619
184,Kip,Considine,270.808068852302
4748,Dorothea,Krajcik,297.742297279423
1409,Jack,Lind,299.152012662489
1661,Tamekia,Veum,136.732502940646
7,Katelin,Lemke,269.496002971038
992,Kerrie,Howell,294.623784996687
1315,Noriko,Greenfelder,357.904988019832
